step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,customer_id,account_age_days,high_risk_country,billing_country,is_disposable_email,customer_name,billing_city,email,is_new_device,shipping_billing_mismatch,num_failed_payment_attempts,browser,device_os,device_id,ip_billing_distance_km,hour_of_day,day_index,is_night,account_txn_total,account_txn_index,time_since_last_hours,txn_count_last_24h
135,PAYMENT,14309.76,C393467290,283752.0,269442.24,M232300597,0.0,0.0,0,0,U117308,3650,0,FR,0,Brenda Hunt,Karenland,lauren87@proton.me,0,0,1,Firefox,Android,D79959777,468.2,15,5,0,2,0,-1,0
179,PAYMENT,1060.95,C1562198665,191.0,0.0,M1505968051,0.0,0.0,0,0,U75813,274,0,IN,0,William Smith,Gabrielmouth,beckernatasha@yahoo.com,0,0,0,Firefox,macOS,D78783653,221.1,11,7,0,6,3,18,1
166,PAYMENT,5982.94,C1939396876,11398.0,5415.06,M1794791163,0.0,0.0,0,0,U186364,878,0,US,0,Ronald Clark DDS,East Leslieburgh,harrislindsay@outlook.com,1,1,0,Firefox,Linux,D76989559,127.0,22,6,0,6,1,3,1
184,TRANSFER,518966.67,C566284266,0.0,0.0,C566513909,695311.04,802209.52,0,0,U172136,116,0,FR,0,Anna Lawrence,North Aaron,rbarrera@icloud.com,0,0,0,Edge,iOS,D82946456,82.1,16,7,0,7,1,146,0
140,CASH_IN,60532.1,C489584337,4206168.89,4266700.98,C12411240,198578.11,138046.01,0,0,U9476,397,0,US,0,Kathleen Snow,Timothybury,kim03@icloud.com,0,1,0,Safari,iOS,D59664110,128.5,20,5,0,12,2,1,2
43,CASH_OUT,220604.72,C333994657,21192.0,0.0,C1319744431,1521944.13,1742548.86,0,0,U194696,190,0,VN,0,Jodi Ballard,West Michael,duane16@icloud.com,0,0,0,Chrome,macOS,D10116066,190.6,19,1,0,7,1,33,0
596,CASH_OUT,506923.76,C1566541439,0.0,0.0,C1744888505,1658609.83,2165533.59,0,0,U2831,104,0,PH,0,Aaron Gardner,Patricktown,markcollins@proton.me,0,0,0,Edge,Android,D61292185,274.5,20,24,0,6,5,237,0
659,PAYMENT,3668.67,C2024992787,461.0,0.0,M1046464050,0.0,0.0,0,0,U176279,241,0,VN,0,Brian Smith,Whitakerton,barbarathompson@icloud.com,0,0,0,Samsung Internet,Linux,D63414236,53.5,11,27,0,2,1,358,0
8,PAYMENT,1745.77,C723302451,0.0,0.0,M671161522,0.0,0.0,0,0,U185180,1498,0,FR,0,Mr. Manuel Williamson,Juanview,emclean@proton.me,1,0,0,Samsung Internet,Linux,D36516229,81.7,8,0,0,11,0,-1,0
215,CASH_IN,329085.22,C1785859336,18551696.66,18880781.88,C1009261838,1184448.84,855363.62,0,0,U45464,700,0,IN,1,Billy Moon,North Heatherburgh,troyward@guerrillamail.com,0,0,0,Opera,Linux,D67628809,277.2,23,8,0,4,1,173,0
299,CASH_OUT,284581.84,C1590726331,0.0,0.0,C284403781,1683371.17,1967953.01,0,0,U95976,2606,0,DE,0,Travis Turner,South Gina,andersenchase@yahoo.com,0,0,1,Safari,macOS,D52056516,129.6,11,12,0,5,2,22,1
379,CASH_OUT,7734.76,C390444593,100019.0,92284.24,C2000132296,14548176.83,14555911.58,0,0,U195775,1353,0,GB,0,Ann Campos,Phillipsstad,richardsonchelsea@hotmail.com,0,0,0,Opera,iOS,D71655616,358.5,19,15,0,7,5,47,0
261,CASH_IN,71601.63,C592761634,26655.0,98256.63,C27007160,0.0,0.0,0,0,U120995,605,0,VN,0,Tara Winters,Markmouth,hamiltonmichael@proton.me,0,0,0,Edge,Android,D77621585,66.3,21,10,0,5,4,4,1
661,CASH_OUT,430214.52,C1848428219,133742.0,0.0,C386229274,13777.74,443992.26,0,0,U24231,213,0,BR,0,David Santos,Murrayport,rsmith@icloud.com,0,0,0,Samsung Internet,Android,D79157006,299.2,13,27,0,3,2,357,0
372,CASH_OUT,89956.92,C454233785,0.0,0.0,C184482250,465544.31,555501.23,0,0,U146087,172,0,US,0,Wyatt Rodriguez,New Makayla,madisonjohnson@icloud.com,0,0,1,Opera,Windows,D62795934,200.0,12,15,0,4,3,35,0
131,CASH_OUT,198484.47,C783651061,0.0,0.0,C429856049,236479.18,434963.65,0,0,U168773,95,0,PH,0,Justin Callahan,New David,reidkelly@icloud.com,0,0,0,Samsung Internet,Android,D51175917,18.8,11,5,0,5,1,97,0
140,CASH_IN,117129.19,C336138351,926924.45,1044053.64,C2064870795,672788.98,555659.79,0,0,U146282,303,0,PH,0,Jennifer Doyle,Ellisville,tranjoy@gmail.com,0,0,0,Edge,Windows,D61185744,39.6,20,5,0,3,1,121,0
610,CASH_IN,361562.87,C2106256202,4589.0,366151.87,C1215830207,0.0,0.0,0,0,U52480,285,0,IN,0,Jose Powers,Port Thomas,amberscott@gmail.com,1,0,0,Chrome,Linux,D69991568,530.8,10,25,0,6,5,231,0
132,CASH_IN,54487.73,C325876545,2165392.55,2219880.27,C1009376738,218643.79,164156.07,0,0,U192077,984,0,IN,0,Ashley Goodman,Port Nicole,rvillanueva@yahoo.com,1,0,0,Opera,macOS,D51518425,36.9,12,5,0,4,0,-1,0
688,CASH_OUT,29256.52,C253170819,238938.0,209681.48,C276571459,201260.08,230516.61,0,0,U182735,1199,0,BR,0,Jessica Pineda,Soliston,angela51@hotmail.com,0,0,0,Firefox,iOS,D48980432,93.0,16,28,0,3,2,485,0
15,CASH_OUT,407266.65,C1276920285,7076.0,0.0,C1048331419,72827.0,209983.67,0,0,U28792,577,0,DE,0,Ashley Duran,Amymouth,andersonhannah@hotmail.com,0,0,1,Firefox,iOS,D39121363,593.6,15,0,0,9,0,-1,0
405,PAYMENT,19525.51,C751153686,0.0,0.0,M1103037580,0.0,0.0,0,0,U51231,547,1,ID,0,Heather Willis,Webbberg,nicole43@outlook.com,1,0,0,Edge,Linux,D14360628,19.0,21,16,0,11,10,2,1
514,CASH_IN,480905.67,C944014302,3245449.15,3726354.82,C710419179,640552.28,159646.62,0,0,U4828,200,0,VN,0,Sandra Clark,Collinston,nraymond@icloud.com,0,0,0,Firefox,Windows,D23045844,21.7,10,21,0,8,7,45,0
307,PAYMENT,7142.39,C1801765133,1940.0,0.0,M1329295115,0.0,0.0,0,0,U169846,801,0,BR,0,William Watkins,Lake Bryanview,carly10@hotmail.com,0,0,0,Edge,macOS,D13405438,3.6,19,12,0,8,6,1,2
208,CASH_OUT,69162.26,C11548913,0.0,0.0,C423276285,253417.94,322580.2,0,0,U9984,361,0,IN,0,Abigail Shelton,South Nicole,kellerbeth@icloud.com,1,0,0,Chrome,Android,D59212829,419.2,16,8,0,6,2,31,0
428,CASH_IN,5117.02,C695809581,1810489.01,1815606.03,C1045801821,218666.34,213549.32,0,0,U53687,204,0,US,0,Anthony Parsons,Kimberlyhaven,jonestaylor@yahoo.com,0,0,0,Firefox,Windows,D19204007,136.1,20,17,0,7,6,175,0
332,CASH_IN,530899.39,C2126035399,6498787.65,7029687.04,C1593451016,7368557.17,6837657.78,0,0,U199495,546,0,IN,0,Brenda Williamson,West Carl,lindacollins@hotmail.com,0,1,1,Chrome,Linux,D74077138,117.4,20,13,0,4,3,73,0
230,CASH_OUT,91104.73,C1619026065,0.0,0.0,C159945031,371593.93,462698.66,0,0,U190594,809,0,GB,0,Angie Jones,Lake Kellymouth,karen40@outlook.com,0,0,0,Chrome,Windows,D63014171,190.3,14,9,0,7,2,41,0
278,CASH_OUT,192422.68,C2052241284,0.0,0.0,C1382364538,6246596.83,6439019.51,0,0,U187266,390,0,FR,0,Daniel Roy,West Erika,fcastillo@proton.me,0,0,0,Edge,Linux,D53045215,267.1,14,11,0,8,2,0,1
378,PAYMENT,112.65,C299998022,0.0,0.0,M1982000559,0.0,0.0,0,0,U103366,1439,0,DE,0,Michael Joseph,South Kristinshire,ztaylor@proton.me,0,0,0,Firefox,iOS,D92287415,65.7,18,15,0,4,2,68,0
36,CASH_OUT,270988.81,C1868626948,0.0,0.0,C1044565895,289210.07,560198.88,0,0,U199058,809,0,DE,0,Janet Ortiz,North John,swatson@gmail.com,0,0,1,Safari,macOS,D90617512,46.4,12,1,0,5,0,-1,0
279,CASH_OUT,18829.49,C1680021029,0.0,0.0,C135045827,4034290.64,4053120.14,0,0,U99546,1184,0,PH,0,Anne Holmes,Port Richardtown,jonesjennifer@gmail.com,0,0,1,Opera,Windows,D37813993,132.9,15,11,0,3,1,6,1
256,CASH_OUT,230898.52,C1145176941,448284.0,217385.48,C1005751382,0.0,230898.52,0,0,U173349,205,0,VN,0,Ray Bartlett,New Johnbury,goldendavid@outlook.com,0,0,0,Edge,Windows,D35823983,155.5,16,10,0,3,1,115,0
178,CASH_IN,135354.14,C1564009577,2321976.15,2457330.29,C1331498831,950435.1,815080.96,0,0,U94201,296,0,VN,0,Michelle Wiggins,Lake Lynnbury,vwolf@yahoo.com,1,0,0,Opera,Android,D77115628,126.4,10,7,0,9,3,17,2
185,TRANSFER,670107.83,C1207581938,0.0,0.0,C466670987,2097109.76,2767217.59,0,0,U195540,270,0,FR,0,Olivia Hunter,New Stephanie,rbrown@icloud.com,0,1,2,Samsung Internet,Linux,D26863570,4.5,17,7,0,4,1,55,0
189,PAYMENT,4135.07,C455104385,0.0,0.0,M1284834125,0.0,0.0,0,0,U196362,237,0,GB,0,Tyler Henson,East Charlesport,qjohnson@hotmail.com,0,0,1,Opera,macOS,D43729588,310.7,21,7,0,5,0,-1,0
16,PAYMENT,1578.34,C1694165914,194430.8,192852.45,M991531057,0.0,0.0,0,0,U122308,202,0,GB,0,Michelle Stewart,West Jacqueline,harrisallison@hotmail.com,0,0,0,Firefox,macOS,D64747626,45.4,16,0,0,7,1,5,1
43,CASH_OUT,322999.59,C725253420,80896.0,0.0,C316846654,77059.62,400059.21,0,0,U120,717,0,GB,0,Katie Ford,West Cassidy,colelisa@icloud.com,0,0,0,Opera,Windows,D54994742,97.6,19,1,0,10,0,-1,0
252,CASH_IN,6253.56,C153090716,1940929.37,1947182.93,C1360107214,5974954.75,5968701.19,0,0,U150707,1221,0,PH,0,Kelly Johnson,Chaseborough,ckrause@icloud.com,0,0,0,Chrome,Linux,D63734209,398.1,12,10,0,7,2,26,0
40,CASH_IN,154243.0,C859185713,416.0,154659.0,C794415517,0.0,0.0,0,0,U19239,632,0,US,0,Austin Hopkins,Harrisside,fflores@hotmail.com,0,0,0,Samsung Internet,iOS,D94799262,70.6,16,1,0,9,1,26,0
11,CASH_IN,91560.14,C261286200,5770877.02,5862437.17,C849689177,347046.27,255486.13,0,0,U189564,346,0,FR,0,Janet Rodriguez,South Jeremy,ejones@icloud.com,0,0,0,Chrome,Linux,D57126048,39.5,11,0,0,8,0,-1,0
323,TRANSFER,445309.38,C951486040,0.0,0.0,C784658643,4508423.95,4953733.32,0,0,U179971,134,0,IN,0,Lori Graves,South Jasonstad,daniel86@proton.me,0,0,0,Opera,macOS,D25438496,39.4,11,13,0,5,1,305,0
309,CASH_IN,131590.81,C325200929,2592058.96,2723649.77,C1110076084,3193491.17,3061900.36,0,0,U191560,1176,0,BR,0,Charles Reynolds,Jeremyfurt,youngstanley@yahoo.com,0,0,0,Safari,Windows,D92918744,194.0,21,12,0,4,2,96,0
309,CASH_IN,342253.82,C1076815514,2450692.88,2792946.71,C466068369,865578.84,523325.02,0,0,U111769,310,0,VN,0,Carol Carter,Kimview,thomasnicholas@outlook.com,1,0,1,Chrome,Windows,D72474045,29.2,21,12,0,7,2,125,0
544,PAYMENT,8671.64,C1669122658,263.0,0.0,M397512389,0.0,0.0,0,0,U15982,256,0,PH,0,Cameron Macias,West Kirk,campbellzachary@outlook.com,0,0,0,Opera,Linux,D98333640,640.0,16,22,0,8,6,141,0
301,PAYMENT,15051.38,C1530455047,11618.0,0.0,M704194318,0.0,0.0,0,0,U34649,196,0,VN,0,Ashley Ellis,Travismouth,moorerobin@yahoo.com,0,0,0,Samsung Internet,Windows,D19045388,9.8,13,12,0,6,4,18,1
34,PAYMENT,4093.6,C1184432541,13447.0,9353.4,M728157986,0.0,0.0,0,0,U94518,300,0,DE,0,Joseph Foster DDS,Williamville,conradaaron@outlook.com,0,0,1,Samsung Internet,iOS,D67305478,54.6,10,1,0,6,1,20,1
207,CASH_OUT,1790.44,C810605973,8181.0,6390.56,C500204773,38855.99,40646.43,0,0,U165940,324,0,DE,0,Kevin Anderson,Frankport,walterporter@gmail.com,0,0,0,Chrome,Android,D82023010,37.5,15,8,0,6,1,23,1
306,PAYMENT,12252.62,C1355641625,0.0,0.0,M600178001,0.0,0.0,0,0,U162698,415,0,FR,0,Patrick Kelley,West Richardbury,valenzuelajohn@hotmail.com,1,0,0,Opera,Linux,D44582620,499.9,18,12,0,5,2,102,0
16,CASH_OUT,108517.84,C2084028959,10515.0,0.0,C272219845,23143.43,571890.74,0,0,U27378,339,0,PH,0,Michelle Rogers,Harveyport,kmaxwell@gmail.com,0,0,0,Firefox,macOS,D82686030,718.0,16,0,0,10,2,4,2
202,CASH_OUT,11553.42,C1420965401,32571.0,21017.58,C1167286875,1406870.27,1418423.69,0,0,U73894,336,0,US,0,Jasmine Johnson,New Darrell,audreywalker@proton.me,0,0,1,Firefox,Android,D41856888,2.7,10,8,0,5,4,62,0
324,CASH_OUT,47713.35,C1060278087,706516.0,658802.65,C977930430,127079.46,174792.81,0,0,U122880,2826,0,IN,0,Ashley Gomez,New Tinaport,kyleshaffer@icloud.com,1,0,0,Samsung Internet,iOS,D73118558,48.5,12,13,0,7,3,71,0
178,PAYMENT,755.98,C1837223005,0.0,0.0,M2024072828,0.0,0.0,0,0,U188911,204,0,IN,0,Allen Morris,Alexisside,chelseabradley@gmail.com,1,0,0,Firefox,macOS,D54181906,167.1,10,7,0,7,1,135,0
373,PAYMENT,12706.39,C1578427203,21212.0,8505.61,M684748585,0.0,0.0,0,0,U75291,702,0,VN,0,Elizabeth Hobbs,Lake Carol,martinmelissa@gmail.com,0,0,2,Samsung Internet,Android,D66640866,89.1,13,15,0,12,10,41,0
12,CASH_IN,259566.94,C1693826912,102794.0,362360.94,C1459506515,0.0,0.0,0,0,U47550,2957,0,VN,0,Nicole Williams,Adamsmouth,hansenmegan@gmail.com,0,0,0,Opera,Android,D53419558,148.9,12,0,0,5,0,-1,0
406,PAYMENT,31122.81,C949616302,233.0,0.0,M1053256003,0.0,0.0,0,0,U127615,1051,0,DE,0,Caroline Farmer,Lake Jonathan,carlapearson@icloud.com,0,0,1,Edge,Linux,D45870924,93.8,22,16,0,7,5,13,1
45,PAYMENT,10385.72,C2125050381,0.0,0.0,M266279394,0.0,0.0,0,0,U92830,893,0,VN,0,William Chase,Josefurt,brenda47@proton.me,0,0,0,Samsung Internet,Windows,D98242068,211.5,21,1,0,7,0,-1,0
330,PAYMENT,4008.12,C1121168548,637014.5,633006.38,M406814311,0.0,0.0,0,0,U96345,280,0,GB,0,Emily Reyes,North Jacobland,phart@yahoo.com,0,0,2,Firefox,Windows,D40525870,149.5,18,13,0,4,3,6,1
348,CASH_IN,163093.98,C612362255,601.0,163694.98,C666695080,65043.0,0.0,0,0,U62223,208,0,US,0,Jay Farmer,North Judy,creed@hotmail.com,0,0,0,Samsung Internet,Android,D36712938,43.7,12,14,0,6,5,19,1
229,CASH_OUT,401626.52,C1761872326,2015.0,0.0,C435418407,0.0,401626.52,0,0,U176422,101,1,ID,0,Chelsea Cordova,Davidbury,daviddaniels@icloud.com,0,1,0,Firefox,iOS,D27459214,186.6,13,9,0,7,3,52,0
138,CASH_OUT,113492.21,C1058175541,10654.0,0.0,C2005323707,135457.13,248949.34,0,0,U171375,263,0,FR,0,Michelle Gilbert,North Cynthia,mark80@gmail.com,1,0,0,Opera,macOS,D86092778,3558.5,18,5,0,8,2,6,1
140,CASH_OUT,197947.0,C1987287916,0.0,0.0,C1580341519,980676.88,1178623.88,0,0,U87863,704,0,PH,0,Robert Kelley,North Catherine,regina06@hotmail.com,1,0,1,Opera,macOS,D51295758,88.6,20,5,0,5,1,100,0
154,PAYMENT,2595.73,C373248557,45610.32,43014.58,M1280273187,0.0,0.0,0,0,U135173,123,0,VN,0,Rose Harrison,Port Michael,wrightjennifer@yahoo.com,0,0,0,Samsung Internet,Android,D94789377,655.2,10,6,0,8,3,22,1
621,CASH_OUT,126949.13,C122571345,33168.0,0.0,C1228490261,3704778.09,3831727.22,0,0,U180010,360,0,US,0,Deanna Perkins,Port Michelleberg,hallnicole@proton.me,0,0,2,Opera,Linux,D53916903,35.5,21,25,0,7,6,25,0
157,CASH_IN,179688.64,C37100470,9909.0,189597.64,C1339813239,438119.57,258430.92,0,0,U120462,1308,0,US,0,Emily Johnson DVM,Port Andrew,carrhaley@outlook.com,0,0,0,Samsung Internet,Windows,D21653473,47.1,13,6,0,3,1,137,0
306,CASH_OUT,128824.91,C928935454,0.0,0.0,C998407001,4348811.68,4477636.59,0,0,U42107,543,0,FR,0,Karen Carter,Lake Kathy,karencarrillo@hotmail.com,0,0,1,Samsung Internet,iOS,D64589600,55.8,18,12,0,6,3,73,0
131,PAYMENT,3429.84,C1808279578,26069.0,22639.16,M444564394,0.0,0.0,0,0,U2905,154,0,DE,0,Kara David,Mariaborough,edowns@gmail.com,0,0,0,Edge,Linux,D30339690,135.7,11,5,0,7,2,96,0
42,PAYMENT,1060.0,C1107437952,0.0,0.0,M1986348801,0.0,0.0,0,0,U150951,1323,0,GB,0,Christy Valenzuela,Portermouth,robyn53@gmail.com,0,0,0,Safari,Android,D11891370,141.6,18,1,0,8,1,7,1
161,CASH_OUT,147884.49,C1316763617,0.0,0.0,C1291301300,574742.42,644521.55,0,0,U68238,502,0,US,0,Patricia Reyes,Millermouth,marybest@icloud.com,0,0,0,Firefox,iOS,D77639370,59.6,17,6,0,7,3,3,1
321,PAYMENT,11073.22,C1286642594,10896.28,0.0,M838659816,0.0,0.0,0,0,U93056,897,0,DE,0,Matthew Richards,North Kristinborough,nfrey@hotmail.com,1,0,0,Firefox,Linux,D11545768,53.7,9,13,0,4,3,36,0
331,PAYMENT,5950.53,C1664483494,320491.61,314541.08,M741554690,0.0,0.0,0,0,U5702,422,0,VN,0,Darin Mcclure,Hickmanbury,juanrichards@outlook.com,0,0,1,Chrome,Windows,D22773714,259.4,19,13,0,4,0,-1,0
312,PAYMENT,6263.13,C1740354613,423.0,0.0,M1792605294,0.0,0.0,0,0,U75497,345,0,US,0,Melissa Lee,New Karen,kimberly24@yahoo.com,1,0,1,Opera,Linux,D77333862,83.5,0,13,1,10,5,77,0
301,PAYMENT,13935.78,C404361461,21421.0,7485.22,M502923904,0.0,0.0,0,0,U165173,829,0,BR,0,James Lowe,New Timothy,juan00@icloud.com,0,1,1,Samsung Internet,Android,D86417954,76.5,13,12,0,6,1,160,0
179,PAYMENT,17872.46,C150653152,72891.0,55018.54,M1384125117,0.0,0.0,0,0,U50017,284,0,BR,0,Jasmine Harris,East Dianaborough,christianwatson@proton.me,1,0,0,Chrome,macOS,D65472395,192.6,11,7,0,6,1,49,0
353,PAYMENT,1708.52,C694892901,172560.43,170851.9,M1251348755,0.0,0.0,0,0,U87575,102,0,BR,0,John Mckenzie,East Jonathonland,john84@gmail.com,1,0,0,Opera,Windows,D13138493,221.7,17,14,0,5,2,96,0
203,CASH_IN,59438.87,C1922616400,1402.0,60840.87,C1699880231,51874.0,0.0,0,0,U30534,788,0,IN,0,Jordan Duffy,Macdonaldshire,karenmartin@hotmail.com,0,0,0,Chrome,macOS,D74913167,339.5,11,8,0,4,1,164,0
209,PAYMENT,6405.83,C986813737,51638.0,45232.17,M249861359,0.0,0.0,0,0,U48064,28,0,US,0,Kenneth Garcia,Katherineport,garciagary@gmail.com,1,0,0,Safari,Linux,D68868895,49.0,17,8,0,6,1,199,0
251,CASH_OUT,359351.01,C687658886,10139.0,0.0,C323472965,0.0,359351.01,0,0,U87901,413,0,DE,0,Stephanie Ellis,Hinesville,zdavis@yahoo.com,0,0,0,Opera,iOS,D51480550,17.1,11,10,0,5,2,66,0
20,CASH_OUT,88204.93,C1964369650,23108.0,0.0,C1620573488,35985299.19,36073504.12,0,0,U176861,29,0,US,0,Todd Lucas,Grahamton,carlsonjames@outlook.com,0,0,0,Opera,Windows,D38789605,113.0,20,0,0,6,0,-1,0
301,PAYMENT,12680.35,C1620548819,0.0,0.0,M1563987214,0.0,0.0,0,0,U129423,1328,0,IN,0,Brianna Weaver,North Victoriaburgh,john07@yahoo.com,0,0,0,Samsung Internet,Linux,D43739357,35.1,13,12,0,4,3,66,0
350,PAYMENT,17631.29,C621442060,47818.7,30187.41,M1002384594,0.0,0.0,0,0,U152262,475,0,GB,0,Sarah Mooney,West Kimberly,jessicachang@proton.me,0,0,0,Firefox,macOS,D51228271,793.9,14,14,0,4,2,46,0
38,CASH_OUT,156325.25,C1031109510,20598.0,0.0,C801323264,2297748.57,2454073.82,0,0,U16003,430,0,PH,0,Anna Brown,Lyonsport,brownvicki@hotmail.com,0,0,0,Firefox,Android,D36465108,62.6,14,1,0,10,1,26,0
232,PAYMENT,15401.67,C914302394,0.0,0.0,M393978,0.0,0.0,0,0,U169302,717,0,IN,0,Willie Welch,Joshuabury,wgibson@yahoo.com,1,0,0,Chrome,Android,D61195194,168.6,16,9,0,3,0,-1,0
143,TRANSFER,1969723.93,C317602268,0.0,0.0,C291620839,5028140.74,6997864.67,0,0,U141814,58,0,PH,0,Oscar Flores,Pollardhaven,jasonmatthews@gmail.com,1,0,0,Chrome,Windows,D60064982,125.7,23,5,0,7,1,7,1
216,CASH_OUT,366040.63,C1095041378,0.0,0.0,C16371517,1068457.32,1434497.95,0,0,U99521,206,0,PH,0,Tyrone Hunter,Lake Yvonnemouth,jacksonvanessa@yahoo.com,0,0,0,Firefox,Linux,D19734173,53.8,0,9,1,4,0,-1,0
301,PAYMENT,24621.91,C548053553,14588.0,0.0,M587072292,0.0,0.0,0,0,U104200,537,0,IN,0,Caitlyn Daugherty,Barryport,paulkelly@icloud.com,0,0,0,Safari,iOS,D39262361,2382.4,13,12,0,2,0,-1,0
403,CASH_IN,110180.38,C34140038,10424.0,120604.38,C162949954,85836.87,0.0,0,0,U93598,120,0,VN,0,Mr. Joshua Thompson,East Kristin,thomas30@hotmail.com,0,0,0,Samsung Internet,Android,D70401199,107.2,19,16,0,6,5,127,0
19,PAYMENT,10604.78,C148026591,175047.26,164442.48,M703203789,0.0,0.0,0,0,U184838,208,0,IN,0,David Taylor,Thomasborough,michael46@hotmail.com,0,0,0,Firefox,Linux,D62092341,802.0,19,0,0,6,0,-1,0
253,CASH_IN,234414.21,C1060765977,3666606.35,3901020.56,C713376763,1789964.75,1555550.54,0,0,U100161,250,0,BR,0,Sean Watson,New Melissabury,amy26@icloud.com,1,0,2,Chrome,Windows,D20523481,201.3,13,10,0,10,5,3,2
259,CASH_OUT,310902.96,C511894664,139796.0,0.0,C1751029458,0.0,310902.96,0,0,U168217,152,1,CN,0,Donna Brown,Julieton,raymondpatel@yahoo.com,0,0,0,Opera,Windows,D53859267,44.5,19,10,0,8,4,34,0
202,PAYMENT,1167.55,C1464619791,0.0,0.0,M1733943662,0.0,0.0,0,0,U116708,324,0,GB,0,Zachary Fernandez,New Deniseburgh,carlasmith@outlook.com,0,0,1,Safari,Linux,D62305288,250.9,10,8,0,5,1,185,0
154,PAYMENT,15079.48,C379232716,21798.0,6718.52,M1332214544,0.0,0.0,0,0,U132759,302,0,FR,0,Sheila Nichols,New Nicoleview,thompsonmark@yahoo.com,0,0,0,Chrome,Linux,D78380260,27.2,10,6,0,8,2,136,0
323,CASH_OUT,141589.93,C2075168879,209543.0,67953.07,C1676791471,1584679.36,1726269.29,0,0,U177780,1139,0,PH,0,Karl Adams,Lake Mariotown,amandafrederick@outlook.com,0,0,1,Opera,Linux,D35574359,320.6,11,13,0,5,1,73,0
350,CASH_IN,312356.24,C1943735451,4663175.45,4975531.68,C1453684033,3010037.18,2697680.95,0,0,U86471,177,0,IN,0,Michael Lee,Lake Johnberg,robertgordon@gmail.com,0,0,0,Chrome,iOS,D92444502,224.4,14,14,0,5,1,189,0
136,PAYMENT,8379.86,C1416968677,78529.82,70149.96,M1777540924,0.0,0.0,0,0,U68338,476,0,FR,0,Caroline Morales,Stoutmouth,simsphilip@yahoo.com,1,0,0,Edge,Linux,D38637072,158.9,16,5,0,3,0,-1,0
180,PAYMENT,4407.55,C1034448816,0.0,0.0,M2142922706,0.0,0.0,0,0,U2124,330,0,BR,0,Theresa Smith,Mccoymouth,dunnconnor@icloud.com,0,0,0,Firefox,macOS,D19321650,202.6,12,7,0,3,1,171,0
309,PAYMENT,16827.97,C481450911,10156.0,0.0,M842290596,0.0,0.0,0,0,U53818,51,0,US,0,Troy Garcia,Lake Joshuamouth,davidwagner@icloud.com,0,0,0,Safari,Windows,D88438999,90.8,21,12,0,4,1,50,0
406,CASH_OUT,54798.68,C770532526,33925.0,0.0,C214038717,0.0,54798.68,0,0,U131971,165,0,PH,0,Jessica Mitchell,East Amandachester,rking@gmail.com,0,1,1,Edge,Android,D87856967,81.2,22,16,0,6,4,76,0
398,PAYMENT,38348.56,C1603157315,0.0,0.0,M1538678866,0.0,0.0,0,0,U116538,363,0,PH,0,Robert Black,South Samanthatown,george96@gmail.com,0,0,0,Chrome,macOS,D56937682,53.1,14,16,0,11,9,115,0
347,PAYMENT,13024.59,C1220293249,35504.17,22479.58,M500954731,0.0,0.0,0,0,U127078,87,0,DE,0,Mary Snyder,Lake Peterhaven,sreyes@outlook.com,0,0,0,Edge,Linux,D41780141,204.7,11,14,0,5,3,112,0
351,CASH_OUT,14675.47,C868462605,0.0,0.0,C1952633922,128259.66,142935.13,0,0,U56869,912,0,BR,0,William Weeks,South Melissaport,cortezamy@hotmail.com,1,0,0,Samsung Internet,Windows,D70373657,98.3,15,14,0,5,4,97,0
211,CASH_OUT,55425.72,C969168211,387.0,0.0,C1133980972,90304.87,145730.59,0,0,U180247,2207,0,US,0,Mark Butler,Colleenmouth,fwells@icloud.com,0,0,0,Firefox,Linux,D41239926,283.9,19,8,0,2,1,73,0
278,CASH_OUT,528137.49,C1755422075,0.0,0.0,C1317986219,668101.25,1196238.74,0,0,U180237,288,0,BR,0,Bridget Holt,Nielsenville,jacksonashley@proton.me,0,0,0,Edge,iOS,D14762869,37.7,14,11,0,8,6,24,1
393,PAYMENT,2931.85,C745829747,1129.0,0.0,M1241682622,0.0,0.0,0,0,U180338,201,1,RU,0,Joseph Walker,Clarkview,nicolesloan@hotmail.com,0,1,1,Samsung Internet,Android,D99014735,2334.8,9,16,0,7,4,139,0
231,CASH_OUT,71474.22,C108358530,0.0,0.0,C219204971,428668.33,658966.15,0,0,U72399,132,0,GB,0,Justin Mcknight,Petersonmouth,vmcdonald@outlook.com,0,0,1,Edge,Android,D57569750,86.5,15,9,0,6,3,29,0
687,PAYMENT,9841.36,C2073207881,0.0,0.0,M313913193,0.0,0.0,0,0,U108364,318,0,DE,0,Kelly Kane,Moramouth,sgreen@gmail.com,0,0,1,Safari,Linux,D81025989,148.4,15,28,0,5,4,380,0
34,PAYMENT,9833.81,C464395888,0.0,0.0,M714621166,0.0,0.0,0,0,U89433,556,0,US,0,Kayla Thompson,North Cherylport,john52@icloud.com,0,0,1,Opera,macOS,D17330780,168.7,10,1,0,5,0,-1,0
258,CASH_OUT,234957.3,C1986411145,21134.0,0.0,C386940499,516548.43,751505.73,0,0,U180417,177,0,IN,0,Leonard Mendez,Hollyborough,bbates@icloud.com,0,0,0,Safari,Linux,D29267895,75.9,18,10,0,6,5,6,2
